,B_mag_0_0,G_mag_0_0,H_mag_0_0,J_mag_0_0,K_mag_0_0,Kepler_mag_0_0,Teff_0_0,V_mag_0_0,W1_mag_0_0,W2_mag_0_0,W3_mag_0_0,age_0_0,g_mag_0_0,i_mag_0_0,logL_0_0,logg_0_0,mass_0_0,r_mag_0_0,radius_0_0,z_mag_0_0,age_0,feh_0,distance_0,AV_0,B_mag,G_mag,H_mag,J_mag,K_mag,Kepler_mag,V_mag,W1_mag,W2_mag,W3_mag,g_mag,i_mag,r_mag,z_mag,lnprob
3015,16.0675851984,14.268588551,11.7707687747,12.3743781114,11.6068871523,14.3041611752,4662.09172659,14.8587056975,11.4706136332,11.4316772645,11.5735679688,10.1184281668,15.5333227732,13.9257110417,-1.02577567762,4.79501629248,0.503834148463,14.4275621969,0.470814389457,13.6049939794,10.1184281668,-1.73610637625,174.801134538,0.965821063934,16.0675851984,14.268588551,11.7707687747,12.3743781114,11.6068871523,14.3041611752,14.8587056975,11.4706136332,11.4316772645,11.5735679688,15.5333227732,13.9257110417,14.4275621969,13.6049939794,-160.799916711
3016,16.0867024563,14.2727750089,11.7531537017,12.3663957537,11.5905310127,14.3098748838,4658.85434389,14.8694582808,11.4576257602,11.4224814847,11.5676168771,10.0767014213,15.5488860701,13.928518672,-1.01934336528,4.79170743055,0.509608485788,14.4333113712,0.475311896673,13.6048143393,10.0767014213,-1.64158391049,175.237683081,0.984253057683,16.0867024563,14.2727750089,11.7531537017,12.3663957537,11.5905310127,14.3098748838,14.8694582808,11.4576257602,11.4224814847,11.5676168771,15.5488860701,13.928518672,14.4333113712,13.6048143393,-160.799861234
3017,16.056632562,14.2598749446,11.7532975239,12.3666985686,11.5946697465,14.2970223547,4687.34492878,14.8502367584,11.4667407901,11.4352386365,11.5831843752,10.0773270809,15.5219458579,13.9216274246,-0.993756458952,4.78249888842,0.514181901115,14.419547756,0.482528559206,13.6023481678,10.0773270809,-1.57714027413,179.831554774,0.985799285041,16.056632562,14.2598749446,11.7532975239,12.3666985686,11.5946697465,14.2970223547,14.8502367584,11.4667407901,11.4352386365,11.5831843752,15.5219458579,13.9216274246,14.419547756,13.6023481678,-160.798193136
3018,16.056632562,14.2598749446,11.7532975239,12.3666985686,11.5946697465,14.2970223547,4687.34492878,14.8502367584,11.4667407901,11.4352386365,11.5831843752,10.0773270809,15.5219458579,13.9216274246,-0.993756458952,4.78249888842,0.514181901115,14.419547756,0.482528559206,13.6023481678,10.0773270809,-1.57714027413,179.831554774,0.985799285041,16.056632562,14.2598749446,11.7532975239,12.3666985686,11.5946697465,14.2970223547,14.8502367584,11.4667407901,11.4352386365,11.5831843752,15.5219458579,13.9216274246,14.419547756,13.6023481678,-160.798193136
3019,16.0578178149,14.2587964176,11.7702624896,12.3664438246,11.604705227,14.2974811409,4686.77743667,14.8528643585,11.465195307,11.4221479636,11.5717968859,10.1140935303,15.5257411261,13.9180875275,-1.01973249695,4.79823137572,0.505054898818,14.4227335624,0.469642812624,13.5951626042,10.1140935303,-1.8121366217,174.089410508,0.994349225464,16.0578178149,14.2587964176,11.7702624896,12.3664438246,11.604705227,14.2974811409,14.8528643585,11.465195307,11.4221479636,11.5717968859,15.5257411261,13.9180875275,14.4227335624,13.5951626042,-160.796384748
3020,16.0557915869,14.2600470562,11.7438278262,12.3670435572,11.589906021,14.2978504868,4702.78975414,14.8503139275,11.4697643988,11.4454747657,11.5964054936,10.0087416629,15.5205018854,13.9254007496,-0.967709998046,4.77160023121,0.528368019664,14.4192104883,0.495315844005,13.6074793968,10.0087416629,-1.44478259772,184.887611845,0.996449333584,16.0557915869,14.2600470562,11.7438278262,12.3670435572,11.589906021,14.2978504868,14.8503139275,11.4697643988,11.4454747657,11.5964054936,15.5205018854,13.9254007496,14.4192104883,13.6074793968,-160.795506323
3021,16.0605850202,14.2595257396,11.7688795927,12.3658016986,11.6032253605,14.2980885657,4683.90654775,14.8542605198,11.463752402,11.4208794396,11.5699634511,10.0265268121,15.528025843,13.9182319622,-1.02553542848,4.80587896299,0.508540646239,14.4232840472,0.467129643532,13.5950756053,10.0265268121,-1.81472106234,172.961619709,0.993459384628,16.0605850202,14.2595257396,11.7688795927,12.3658016986,11.6032253605,14.2980885657,14.8542605198,11.463752402,11.4208794396,11.5699634511,15.528025843,13.9182319622,14.4232840472,13.5950756053,-160.79364222
3022,16.0605850202,14.2595257396,11.7688795927,12.3658016986,11.6032253605,14.2980885657,4683.90654775,14.8542605198,11.463752402,11.4208794396,11.5699634511,10.0265268121,15.528025843,13.9182319622,-1.02553542848,4.80587896299,0.508540646239,14.4232840472,0.467129643532,13.5950756053,10.0265268121,-1.81472106234,172.961619709,0.993459384628,16.0605850202,14.2595257396,11.7688795927,12.3658016986,11.6032253605,14.2980885657,14.8542605198,11.463752402,11.4208794396,11.5699634511,15.528025843,13.9182319622,14.4232840472,13.5950756053,-160.79364222
3023,16.0882780608,14.2739134203,11.74663513,12.3662784468,11.5867327349,14.3117631505,4668.30120571,14.870910506,11.458383127,11.4276227974,11.575643121,10.1196459283,15.5494440372,13.9315410082,-1.00071116845,4.77912464998,0.510961538708,14.4346586471,0.482887379123,13.6083830771,10.1196459283,-1.54359306681,178.686732698,0.994253562478,16.0882780608,14.2739134203,11.74663513,12.3662784468,11.5867327349,14.3117631505,14.870910506,11.458383127,11.4276227974,11.575643121,15.5494440372,13.9315410082,14.4346586471,13.6083830771,-160.792818135
3024,16.0641930587,14.2698234591,11.7503857297,12.3772809448,11.5981610373,14.3074659989,4705.23500838,14.8594609262,11.4808710304,11.4591918612,11.6098737338,10.0931913525,15.5290188699,13.9363379296,-0.956905111795,4.76242148863,0.52840523551,14.4281835323,0.500595436152,13.6191247076,10.0931913525,-1.38545866605,188.11108681,0.995727591973,16.0641930587,14.2698234591,11.7503857297,12.3772809448,11.5981610373,14.3074659989,14.8594609262,11.4808710304,11.4591918612,11.6098737338,15.5290188699,13.9363379296,14.4281835323,13.6191247076,-160.792348162
3025,16.0508708712,14.2654091948,11.779395984,12.382545215,11.619285288,14.3027047604,4701.26805306,14.8526798332,11.4876747542,11.4516180666,11.6004959629,10.0960243889,15.5200726138,13.929299255,-0.996479254856,4.78855878705,0.513551571925,14.4259895049,0.478880013925,13.611333439,10.0960243889,-1.68292675659,180.157312776,0.983798844343,16.0508708712,14.2654091948,11.779395984,12.382545215,11.619285288,14.3027047604,14.8526798332,11.4876747542,11.4516180666,11.6004959629,15.5200726138,13.929299255,14.4259895049,13.611333439,-160.791173219
3026,16.0508708712,14.2654091948,11.779395984,12.382545215,11.619285288,14.3027047604,4701.26805306,14.8526798332,11.4876747542,11.4516180666,11.6004959629,10.0960243889,15.5200726138,13.929299255,-0.996479254856,4.78855878705,0.513551571925,14.4259895049,0.478880013925,13.611333439,10.0960243889,-1.68292675659,180.157312776,0.983798844343,16.0508708712,14.2654091948,11.779395984,12.382545215,11.619285288,14.3027047604,14.8526798332,11.4876747542,11.4516180666,11.6004959629,15.5200726138,13.929299255,14.4259895049,13.611333439,-160.791173219
3027,16.0733654545,14.2732823984,11.7711486305,12.3786245648,11.609486037,14.3105510837,4679.93998971,14.865487004,11.4767458726,11.4407106431,11.5878445933,10.0273647071,15.5390327455,13.9329417826,-1.01105123186,4.79456084222,0.513125145477,14.4340025392,0.475384811441,13.611973727,10.0273647071,-1.6757226791,177.365609262,0.984599935376,16.0733654545,14.2732823984,11.7711486305,12.3786245648,11.609486037,14.3105510837,14.865487004,11.4767458726,11.4407106431,11.5878445933,15.5390327455,13.9329417826,14.4340025392,13.611973727,-160.790761541
3028,16.0733654545,14.2732823984,11.7711486305,12.3786245648,11.609486037,14.3105510837,4679.93998971,14.865487004,11.4767458726,11.4407106431,11.5878445933,10.0273647071,15.5390327455,13.9329417826,-1.01105123186,4.79456084222,0.513125145477,14.4340025392,0.475384811441,13.611973727,10.0273647071,-1.6757226791,177.365609262,0.984599935376,16.0733654545,14.2732823984,11.7711486305,12.3786245648,11.609486037,14.3105510837,14.865487004,11.4767458726,11.4407106431,11.5878445933,15.5390327455,13.9329417826,14.4340025392,13.611973727,-160.790761541
3029,16.0794260712,14.2715337317,11.7759500532,12.3722240852,11.608130947,14.309433374,4665.49530237,14.8679075079,11.4658519723,11.4209950766,11.5668558495,10.0713771495,15.5452128212,13.9270412676,-1.04007624266,4.80829972853,0.502430348925,14.4348926519,0.463022549882,13.602145746,10.0713771495,-1.84978322454,171.145628048,0.986274211067,16.0794260712,14.2715337317,11.7759500532,12.3722240852,11.608130947,14.309433374,14.8679075079,11.4658519723,11.4209950766,11.5668558495,15.5452128212,13.9270412676,14.4348926519,13.602145746,-160.789942462
3030,16.0669447874,14.2651312833,11.7795530517,12.3708767388,11.6109588869,14.302884278,4670.28462965,14.8598100875,11.4668001277,11.419516365,11.5646249969,10.1212734157,15.5350056462,13.9214310029,-1.04195113455,4.80867083449,0.499705235903,14.4286277971,0.461567909581,13.5972347229,10.1212734157,-1.90432764365,170.550347055,0.982355825644,16.0669447874,14.2651312833,11.7795530517,12.3708767388,11.6109588869,14.302884278,14.8598100875,11.4668001277,11.419516365,11.5646249969,15.5350056462,13.9214310029,14.4286277971,13.5972347229,-160.789834718
3031,16.0669447874,14.2651312833,11.7795530517,12.3708767388,11.6109588869,14.302884278,4670.28462965,14.8598100875,11.4668001277,11.419516365,11.5646249969,10.1212734157,15.5350056462,13.9214310029,-1.04195113455,4.80867083449,0.499705235903,14.4286277971,0.461567909581,13.5972347229,10.1212734157,-1.90432764365,170.550347055,0.982355825644,16.0669447874,14.2651312833,11.7795530517,12.3708767388,11.6109588869,14.302884278,14.8598100875,11.4668001277,11.419516365,11.5646249969,15.5350056462,13.9214310029,14.4286277971,13.5972347229,-160.789834718
3032,16.0643487659,14.2619921355,11.7400746184,12.3630912895,11.5838880942,14.2985392148,4678.97248367,14.853199699,11.4607239366,11.4344099164,11.5808410006,10.0172471233,15.5271807682,13.9230090124,-0.988164356353,4.77867730684,0.519578822791,14.4199030959,0.487193114279,13.6039557923,10.0172471233,-1.49139693044,181.08775538,0.983427224457,16.0643487659,14.2619921355,11.7400746184,12.3630912895,11.5838880942,14.2985392148,14.853199699,11.4607239366,11.4344099164,11.5808410006,15.5271807682,13.9230090124,14.4199030959,13.6039557923,-160.788727499
3033,16.0526683991,14.2589471088,11.7642479325,12.369530031,11.6032062429,14.2963636403,4690.3574205,14.849098635,11.4708469119,11.4347038345,11.583026861,10.0491484883,15.519852833,13.9205342206,-1.00514605181,4.79353403409,0.514004703791,14.4197964045,0.476354863711,13.6008478593,10.0491484883,-1.68489425209,177.546899438,0.985659625039,16.0526683991,14.2589471088,11.7642479325,12.369530031,11.6032062429,14.2963636403,14.849098635,11.4708469119,11.4347038345,11.583026861,15.519852833,13.9205342206,14.4197964045,13.6008478593,-160.787230478
3034,16.0526683991,14.2589471088,11.7642479325,12.369530031,11.6032062429,14.2963636403,4690.3574205,14.849098635,11.4708469119,11.4347038345,11.583026861,10.0491484883,15.519852833,13.9205342206,-1.00514605181,4.79353403409,0.514004703791,14.4197964045,0.476354863711,13.6008478593,10.0491484883,-1.68489425209,177.546899438,0.985659625039,16.0526683991,14.2589471088,11.7642479325,12.369530031,11.6032062429,14.2963636403,14.849098635,11.4708469119,11.4347038345,11.583026861,15.519852833,13.9205342206,14.4197964045,13.6008478593,-160.787230478
3035,16.0485482754,14.2640433414,11.7757304848,12.3814066622,11.6168258851,14.3014012822,4704.56437552,14.8507814335,11.4871666947,11.4529721071,11.6024928836,10.1028298439,15.5175059046,13.928781984,-0.98795125738,4.78118724233,0.513030151601,14.4243818346,0.482716226715,13.6113658189,10.1028298439,-1.6382195602,181.762638923,0.985499596837,16.0485482754,14.2640433414,11.7757304848,12.3814066622,11.6168258851,14.3014012822,14.8507814335,11.4871666947,11.4529721071,11.6024928836,15.5175059046,13.928781984,14.4243818346,13.6113658189,-160.786662112
3036,16.0485482754,14.2640433414,11.7757304848,12.3814066622,11.6168258851,14.3014012822,4704.56437552,14.8507814335,11.4871666947,11.4529721071,11.6024928836,10.1028298439,15.5175059046,13.928781984,-0.98795125738,4.78118724233,0.513030151601,14.4243818346,0.482716226715,13.6113658189,10.1028298439,-1.6382195602,181.762638923,0.985499596837,16.0485482754,14.2640433414,11.7757304848,12.3814066622,11.6168258851,14.3014012822,14.8507814335,11.4871666947,11.4529721071,11.6024928836,15.5175059046,13.928781984,14.4243818346,13.6113658189,-160.786662112
3037,16.0616670435,14.2669541445,11.7760608073,12.3767254293,11.6123388207,14.3032844701,4674.9521316,14.8564046976,11.4757864959,11.4361102856,11.580794097,10.0996098558,15.5287217728,13.9258838184,-1.02097764611,4.79675680539,0.506339978354,14.4270527226,0.471038907304,13.6056692362,10.0996098558,-1.74806539716,175.483423394,0.973327241987,16.0616670435,14.2669541445,11.7760608073,12.3767254293,11.6123388207,14.3032844701,14.8564046976,11.4757864959,11.4361102856,11.580794097,15.5287217728,13.9258838184,14.4270527226,13.6056692362,-160.784639772
3038,16.0616670435,14.2669541445,11.7760608073,12.3767254293,11.6123388207,14.3032844701,4674.9521316,14.8564046976,11.4757864959,11.4361102856,11.580794097,10.0996098558,15.5287217728,13.9258838184,-1.02097764611,4.79675680539,0.506339978354,14.4270527226,0.471038907304,13.6056692362,10.0996098558,-1.74806539716,175.483423394,0.973327241987,16.0616670435,14.2669541445,11.7760608073,12.3767254293,11.6123388207,14.3032844701,14.8564046976,11.4757864959,11.4361102856,11.580794097,15.5287217728,13.9258838184,14.4270527226,13.6056692362,-160.784639772
3039,16.0463866189,14.2632517309,11.7846984628,12.3831974105,11.6237225593,14.301653661,4712.87291812,14.8510754946,11.4902822997,11.4520196857,11.6040649722,10.0957408622,15.516911422,13.9283968948,-0.994354776989,4.79015923906,0.513240584146,14.4257373882,0.477853696585,13.6100160206,10.0957408622,-1.73455381156,180.109246338,0.993604125602,16.0463866189,14.2632517309,11.7846984628,12.3831974105,11.6237225593,14.301653661,14.8510754946,11.4902822997,11.4520196857,11.6040649722,15.516911422,13.9283968948,14.4257373882,13.6100160206,-160.782904321
3040,16.0833066414,14.2751205343,11.7478159495,12.3718917966,11.5911375337,14.31258156,4678.84348245,14.8692618402,11.4676262057,11.4411953183,11.5895946731,10.0174530666,15.5450331541,13.9354708157,-0.988159518692,4.77862228019,0.519684793081,14.4343899834,0.487273662967,13.6147985094,10.0174530666,-1.49032729559,181.628637972,0.992963050263,16.0833066414,14.2751205343,11.7478159495,12.3718917966,11.5911375337,14.31258156,14.8692618402,11.4676262057,11.4411953183,11.5895946731,15.5450331541,13.9354708157,14.4343899834,13.6147985094,-160.782858584
3041,16.0920434239,14.2744891918,11.7534597736,12.3658664407,11.5901552882,14.3125649893,4662.05423347,14.873353082,11.4563490551,11.4204675012,11.5680415174,10.0343719587,15.5536122825,13.930049589,-1.02105518722,4.79606800195,0.510654680487,14.4365437467,0.473416872074,13.605140174,10.0343719587,-1.66152484084,174.571282177,0.994229013556,16.0920434239,14.2744891918,11.7534597736,12.3658664407,11.5901552882,14.3125649893,14.873353082,11.4563490551,11.4204675012,11.5680415174,15.5536122825,13.930049589,14.4365437467,13.605140174,-160.780307239
3042,16.0920434239,14.2744891918,11.7534597736,12.3658664407,11.5901552882,14.3125649893,4662.05423347,14.873353082,11.4563490551,11.4204675012,11.5680415174,10.0343719587,15.5536122825,13.930049589,-1.02105518722,4.79606800195,0.510654680487,14.4365437467,0.473416872074,13.605140174,10.0343719587,-1.66152484084,174.571282177,0.994229013556,16.0920434239,14.2744891918,11.7534597736,12.3658664407,11.5901552882,14.3125649893,14.873353082,11.4563490551,11.4204675012,11.5680415174,15.5536122825,13.930049589,14.4365437467,13.605140174,-160.780307239
3043,16.0674903792,14.2700257038,11.7517381388,12.3745674149,11.59625259,14.3060111492,4680.96667895,14.8590862309,11.4738784026,11.4479985527,11.5933102614,10.1000539732,15.5315045566,13.9320237619,-0.981449185874,4.76983832492,0.519542313372,14.4270692448,0.492158934609,13.614141528,10.1000539732,-1.4681341374,183.529181552,0.977337988767,16.0674903792,14.2700257038,11.7517381388,12.3745674149,11.59625259,14.3060111492,14.8590862309,11.4738784026,11.4479985527,11.5933102614,15.5315045566,13.9320237619,14.4270692448,13.614141528,-160.779868185
3044,16.0588881295,14.2667430095,11.7530827244,12.3757450432,11.5989586779,14.3030247411,4692.88963176,14.8541804875,11.4783227573,11.4536939775,11.6006256349,10.0508569551,15.523980947,13.9311320589,-0.973233700009,4.77018509305,0.523702827379,14.4238534437,0.493928387418,13.6145062062,10.0508569551,-1.45058402139,185.033737784,0.980754227455,16.0588881295,14.2667430095,11.7530827244,12.3757450432,11.5989586779,14.3030247411,14.8541804875,11.4783227573,11.4536939775,11.6006256349,15.523980947,13.9311320589,14.4238534437,13.6145062062,-160.778330401
3045,16.0624310138,14.2666651394,11.7501623862,12.3724478511,11.5946571923,14.3021871048,4679.00807714,14.8545614573,11.4721296554,11.4461749601,11.5903949735,10.0688654661,15.5265156074,13.9285274511,-0.985409797121,4.77437559424,0.520775553832,14.423028832,0.49017546761,13.6112640302,10.0688654661,-1.47756659705,182.67373789,0.972738008417,16.0624310138,14.2666651394,11.7501623862,12.3724478511,11.5946571923,14.3021871048,14.8545614573,11.4721296554,11.4461749601,11.5903949735,15.5265156074,13.9285274511,14.423028832,13.6112640302,-160.777824949
3046,16.0488053995,14.2638712134,11.7715480963,12.3806494824,11.6140549166,14.3013398013,4707.5565177,14.8506482136,11.4867844749,11.4549208469,11.605091076,10.0546288267,15.5171846362,13.9293622908,-0.982631981226,4.78090595282,0.517170175973,14.4239093684,0.484816993314,13.6123512432,10.0546288267,-1.59226787226,182.740735965,0.988007268356,16.0488053995,14.2638712134,11.7715480963,12.3806494824,11.6140549166,14.3013398013,14.8506482136,11.4867844749,11.4549208469,11.605091076,15.5171846362,13.9293622908,14.4239093684,13.6123512432,-160.775995065
3047,16.0466734482,14.2614661938,11.7585928208,12.3771081633,11.6050839182,14.2992303923,4716.57315563,14.8480205167,11.4845942228,11.4592909788,11.6112905005,10.0988619884,15.5138110833,13.9295449926,-0.960207548167,4.76768317492,0.525365015931,14.4207418485,0.496138651166,13.6135998029,10.0988619884,-1.46783575831,186.994954775,0.99494025479,16.0466734482,14.2614661938,11.7585928208,12.3771081633,11.6050839182,14.2992303923,14.8480205167,11.4845942228,11.4592909788,11.6112905005,15.5138110833,13.9295449926,14.4207418485,13.6135998029,-160.775775344
3048,16.0895965714,14.2743174875,11.7555011751,12.3674085421,11.5923702053,14.3120731905,4662.40056279,14.8720772157,11.4586642304,11.4227863278,11.569693222,10.0330584631,15.551615446,13.9301667251,-1.02096846983,4.79611617189,0.50994993267,14.4358997756,0.473063845324,13.6058663115,10.0330584631,-1.66268657639,174.77116873,0.990854893885,16.0895965714,14.2743174875,11.7555011751,12.3674085421,11.5923702053,14.3120731905,14.8720772157,11.4586642304,11.4227863278,11.569693222,15.551615446,13.9301667251,14.4358997756,13.6058663115,-160.774440202
3049,16.0895965714,14.2743174875,11.7555011751,12.3674085421,11.5923702053,14.3120731905,4662.40056279,14.8720772157,11.4586642304,11.4227863278,11.569693222,10.0330584631,15.551615446,13.9301667251,-1.02096846983,4.79611617189,0.50994993267,14.4358997756,0.473063845324,13.6058663115,10.0330584631,-1.66268657639,174.77116873,0.990854893885,16.0895965714,14.2743174875,11.7555011751,12.3674085421,11.5923702053,14.3120731905,14.8720772157,11.4586642304,11.4227863278,11.569693222,15.551615446,13.9301667251,14.4358997756,13.6058663115,-160.774440202
3050,16.0546948572,14.2608712129,11.7537483142,12.3698242697,11.5970926667,14.2984365773,4698.1752067,14.8504296845,11.4721433236,11.4432200904,11.593129952,10.0763777501,15.5202917482,13.9247916865,-0.980823611422,4.7767042049,0.520911175056,14.4206215363,0.48892676134,13.6065053396,10.0763777501,-1.51522390304,182.450980767,0.991301155911,16.0546948572,14.2608712129,11.7537483142,12.3698242697,11.5970926667,14.2984365773,14.8504296845,11.4721433236,11.4432200904,11.593129952,15.5202917482,13.9247916865,14.4206215363,13.6065053396,-160.773443338
3051,16.0876746554,14.2733638546,11.7722721989,12.3694822907,11.6038801371,14.3122832426,4665.84217546,14.8731303922,11.4611357887,11.4159952676,11.5639467869,10.0082671837,15.5524258034,13.928141845,-1.04204309175,4.81193611509,0.505248591976,14.4382451849,0.462379501704,13.6014565379,10.0082671837,-1.85600313402,170.317667268,0.996715285344,16.0876746554,14.2733638546,11.7722721989,12.3694822907,11.6038801371,14.3122832426,14.8731303922,11.4611357887,11.4159952676,11.5639467869,15.5524258034,13.928141845,14.4382451849,13.6014565379,-160.773166105
3052,16.0705740365,14.2597967589,11.7465753265,12.3566995717,11.5840653825,14.298504374,4677.01424709,14.8570530209,11.4508584356,11.4148685219,11.5649411724,10.111005273,15.5340448445,13.9179914448,-1.00802139682,4.78690566754,0.508360441638,14.4226828646,0.477361197828,13.5941080744,10.111005273,-1.65960384674,175.963040722,0.999745183395,16.0705740365,14.2597967589,11.7465753265,12.3566995717,11.5840653825,14.298504374,14.8570530209,11.4508584356,11.4148685219,11.5649411724,15.5340448445,13.9179914448,14.4226828646,13.5941080744,-160.773049621
3053,16.061680046,14.2632317356,11.7504172685,12.3680867541,11.5931091545,14.3004257951,4687.3802771,14.8539267004,11.4676018861,11.4386014302,11.5868780277,10.1181871432,15.5260319131,13.9253373061,-0.985598652559,4.77457265551,0.515803810524,14.4225723042,0.487719387295,13.6061639506,10.1181871432,-1.5011746931,181.65490214,0.98772360122,16.061680046,14.2632317356,11.7504172685,12.3680867541,11.5931091545,14.3004257951,14.8539267004,11.4676018861,11.4386014302,11.5868780277,15.5260319131,13.9253373061,14.4225723042,13.6061639506,-160.772738863
3054,16.0640259877,14.2697781195,11.7874593954,12.3815749064,11.6221518585,14.3082364032,4692.1292211,14.8623284139,11.4825626373,11.4389815356,11.5881990943,10.0418678717,15.5334378159,13.9300346682,-1.02220018265,4.80606735476,0.508685879634,14.4333900384,0.467095021095,13.608180947,10.0418678717,-1.83596434983,174.705944266,0.99127857546,16.0640259877,14.2697781195,11.7874593954,12.3815749064,11.6221518585,14.3082364032,14.8623284139,11.4825626373,11.4389815356,11.5881990943,15.5334378159,13.9300346682,14.4333900384,13.608180947,-160.772327984
3055,16.0640259877,14.2697781195,11.7874593954,12.3815749064,11.6221518585,14.3082364032,4692.1292211,14.8623284139,11.4825626373,11.4389815356,11.5881990943,10.0418678717,15.5334378159,13.9300346682,-1.02220018265,4.80606735476,0.508685879634,14.4333900384,0.467095021095,13.608180947,10.0418678717,-1.83596434983,174.705944266,0.99127857546,16.0640259877,14.2697781195,11.7874593954,12.3815749064,11.6221518585,14.3082364032,14.8623284139,11.4825626373,11.4389815356,11.5881990943,15.5334378159,13.9300346682,14.4333900384,13.608180947,-160.772327984
3056,16.0656690415,14.2635549541,11.746728492,12.3653253108,11.588884254,14.3006511128,4680.77086019,14.8553922887,11.4628648935,11.4336797238,11.5812499599,10.1326216986,15.5291311561,13.9243933274,-0.989442878951,4.77461543773,0.512945723866,14.4228519841,0.486342320025,13.6044462382,10.1326216986,-1.50543658077,180.806348044,0.986928919155,16.0656690415,14.2635549541,11.746728492,12.3653253108,11.588884254,14.3006511128,14.8553922887,11.4628648935,11.4336797238,11.5812499599,15.5291311561,13.9243933274,14.4228519841,13.6044462382,-160.772138065
3057,16.0544276562,14.2674435896,11.7900672113,12.3848879085,11.6269805833,14.306647724,4711.19533229,14.8578840729,11.4902965344,11.4488947784,11.6019185212,10.1151152714,15.5251570944,13.9312972341,-1.00110631636,4.79264239336,0.507263195314,14.4316314403,0.473706729144,13.6110695593,10.1151152714,-1.78106732154,178.685190775,0.999783226249,16.0544276562,14.2674435896,11.7900672113,12.3848879085,11.6269805833,14.306647724,14.8578840729,11.4902965344,11.4488947784,11.6019185212,15.5251570944,13.9312972341,14.4316314403,13.6110695593,-160.771736165
3058,16.0711766759,14.271389247,11.7673877538,12.3764313574,11.6060410693,14.3077952225,4673.11821157,14.8625503433,11.4739086435,11.4386334774,11.5833964108,10.0123421152,15.5365323999,13.9303779951,-1.01353683007,4.79424630498,0.512724101494,14.4307762124,0.475371113826,13.6099700123,10.0123421152,-1.65873674751,177.033220692,0.976304230289,16.0711766759,14.271389247,11.7673877538,12.3764313574,11.6060410693,14.3077952225,14.8625503433,11.4739086435,11.4386334774,11.5833964108,15.5365323999,13.9303779951,14.4307762124,13.6099700123,-160.771382531
